controlled_stations,type,profit,rc_11,rc_14,rc_15,rc_26,rc_37
11,base_case,0.0,0.6,0.6,0.5,0.6,0.5
11,linear_predicted,4.362593200744005,0.2,0.6,,0.6,
11,linear_real,6.497949433416599,0.2,0.6,,0.6,
11,rf_predicted,5.956637811485333,0.3505000025033951,0.6,0.5,0.6,0.5
11,rf_real,5.19851878287,0.3505000025033951,0.6,0.5,0.6,0.5
11,svm_predicted,6.272016869279056,0.2,0.6,0.5,0.6,0.5
11,svm_real,6.497949433416599,0.2,0.6,0.5,0.6,0.5
11,cart_predicted,8.610151625078602,0.42900000512599945,0.6,0.5,0.6,0.5
11,cart_real,6.425009017801167,0.42900000512599945,0.6,0.5,0.6,0.5
11,gbm_predicted,8.075072337801213,0.2600010053574806,0.6,0.5,0.6,0.5
11,gbm_real,8.996707228720744,0.2600010053574806,0.6,0.5,0.6,0.5
11,mlp_predicted,7.353036033666309,0.3601169304945935,0.6,0.5,0.6,0.5
11,mlp_real,6.845027781966806,0.3601169304945935,0.6,0.5,0.6,0.5
